Turn,GROUP A - Total nodes,GROUP A - Total edges,GROUP A - Average degree,GROUP A - Average degree centrality,GROUP A - Average closeness,GROUP A - Average degree connectivity,GROUP A - Average assortativity,GROUP A - Average node connectivity,GROUP A - Number of components,GROUP A - Number of strong components,GROUP A - Centrality entropy,GROUP A - Closeness entropy,GROUP A - Sparseness,GROUP B - Total classes,GROUP B - Total properties,GROUP B - Average population,GROUP B - Attribute richness,GROUP B - Relationship richness,GROUP B - Total axioms,GROUP C - Total triples,GROUP C - Total world instances,GROUP C - Total claims,GROUP C - Total perspectives,GROUP C - Total mentions,GROUP C - Total conflicts,GROUP C - Total sources,GROUP C - Total interactions,GROUP C - Total utterances,GROUP C - Ratio claim to triples,GROUP C - Ratio perspectives to triples,GROUP C - Ratio conflicts to triples,GROUP C - Ratio perspectives to claims,GROUP C - Ratio mentions to claims,GROUP C - Ratio conflicts to claims,GROUP C - Average perspectives per claim,GROUP C - Average mentions per claim,GROUP C - Average turns per interaction,GROUP C - Average claims per source,GROUP C - Average perspectives per source
0,2870.0,7906.0,5.509407665505226,0.0019203233410614244,0.0017210902516714033,0.8596768057594533,-0.11746526166007984,0.0,3.0,-0.11746526166007984,10.048989987248374,8.553952455944422,0.000958613070451262,294.0,267.0,4.442176870748299,0.14232209737827714,0.3037542662116041,2769.0,7906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2870.0,7906.0,5.509407665505226,0.0019203233410614244,0.0017210902516714033,0.8596768057594533,-0.11746526166007984,0.0,3.0,-0.11746526166007984,10.048989987248374,8.553952455944422,0.000958613070451262,294.0,267.0,4.442176870748299,0.14232209737827714,0.3037542662116041,2769.0,7906.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2870.0,7906.0,5.509407665505226,0.0019203233410614244,0.0017210902516714033,0.8596768057594533,-0.11746526166007984,0.0,3.0,-0.11746526166007984,10.048989987248374,8.553952455944422,0.000958613070451262,294.0,267.0,4.442176870748299,0.14232209737827714,0.3037542662116041,2769.0,7906.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
4,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
5,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
6,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
7,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
8,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
9,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
10,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
11,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
12,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
13,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
14,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
15,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
16,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
17,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
18,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
19,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
20,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
21,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
22,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
23,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
24,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
25,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
26,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
27,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
28,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
29,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
30,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
31,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
32,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
33,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
34,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
35,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
36,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
37,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
38,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
39,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
40,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
41,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
42,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
43,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
44,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
45,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
46,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
47,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
48,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
49,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
50,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
51,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
52,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
53,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
54,2929.0,8020.0,5.476271765107545,0.0018703113951870028,0.0016961748810843922,0.8701868195405915,-0.1151083205509429,0.0,3.0,-0.1151083205509429,10.087079947264769,8.631541834988868,0.0009336707914089699,294.0,267.0,4.595238095238095,0.14232209737827714,0.3037542662116041,2838.0,8020.0,5.0,3.0,1.0,1.0,0.0,2.0,,1.0,0.0003740648379052369,0.00012468827930174563,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0
